,OID_,id,name,name_alias,name_eng,category,subcategory,lon,lat,country,country_code,language_code,sd,sgg,sgg_sub,emd,ri,street,number_st,number_jb,update_date,dwnm,result
90180,90181,1827306,닥터스마일치과의원,,Doctor Smile Dental Clinic,Professional and Other Places,Dentist,126.72276696652392,37.40162904042196,대한민국,KOR,KOR,인천광역시,남동구,,논현동,,논고개로123번길,17,632-2,2022-08-18 12:00:50,"의료시설||병원||병원,의원||치과||치과-일반",False
90379,90380,478254,이사랑치과의원,,Isarang Dental Clinic,Professional and Other Places,Dentist,126.49043429839168,37.74039394801993,대한민국,KOR,KOR,인천광역시,강화군,,강화읍,남산리,중앙로,31,40-1,2022-05-01 12:37:48,"의료시설||병원||병원,의원||치과||치과-일반",False
90725,90726,3429680,송림푸른하늘치과의원,,Songlim Blue Sky Dental Clinic,Professional and Other Places,Dentist,126.64765126851685,37.48090737801177,대한민국,KOR,KOR,인천광역시,동구,,송림동,,송미로,7,11-102,2022-08-16 16:52:33,"의료시설||병원||병원,의원||치과||치과-일반",False
90774,90775,372280,박촌에이스치과의원,박촌에이스치과의원,Parkchon Ace Dental Clinic,Professional and Other Places,Dentist,126.74516967865496,37.55492854721621,대한민국,KOR,KOR,인천광역시,계양구,,박촌동,,장제로,999,61-2,2022-08-18 12:00:50,"의료시설||병원||병원,의원||치과||치과-일반",False
90820,90821,3131980,배형수치과의원,,Bae Hyung Soo Dental Clinic,Professional and Other Places,Dentist,126.70821729423288,37.48684637699607,대한민국,KOR,KOR,인천광역시,부평구,,산곡동,,경원대로,1234,310-95,2022-08-18 12:00:50,"의료시설||병원||병원,의원||치과||치과-일반",False
90955,90956,3121647,간석정플란트치과의원,,Ganseok Jeong Plant Dental Clinic,Professional and Other Places,Dentist,126.70749197647588,37.46754866864967,대한민국,KOR,KOR,인천광역시,남동구,,간석동,,백범로,396,216-10,2022-08-18 12:00:50,"의료시설||병원||병원,의원||치과||치과-일반",False
91031,91032,14235,간석우리치과,최엔선치과,Ganseok Woori Dental Clinic,Professional and Other Places,Dentist,126.71461219979288,37.464171108953,대한민국,KOR,KOR,인천광역시,남동구,,간석동,,백범로,322,42-4,2022-08-18 12:00:50,"의료시설||병원||병원,의원||치과||치과-일반",False
91285,91286,3127300,검단서울치과의원,서울치과의원,Geomdan Seoul Dental Clinic,Professional and Other Places,Dentist,126.65650347566088,37.601899484670525,대한민국,KOR,KOR,인천광역시,서구,,왕길동,,검단로,469,639-4,2022-08-18 12:00:50,"의료시설||병원||병원,의원||치과||치과-일반",False
91317,91318,3442441,서울이사랑치과,이사랑치과의원,Seoul Isarang Dental Clinic,Professional and Other Places,Dentist,126.75104575097096,37.43540784429747,대한민국,KOR,KOR,인천광역시,남동구,,서창동,,장아산로190번길,10-18,565-1,2022-08-16 16:52:33,"의료시설||병원||병원,의원||치과||치과-일반",False
91665,91666,5700226,연세샘치과의원,샘치과의원,Yonsei Saem Dental Clinic,Professional and Other Places,Dentist,126.75123649094594,37.450294813912265,대한민국,KOR,KOR,인천광역시,남동구,,장수동,,장자로,14,787-19,2022-08-24 14:41:06,"의료시설||병원||병원,의원||치과||치과-일반",False
91818,91819,4331843,연세우리치과의원,,Yonsei Woori Dental Clinic,Professional and Other Places,Dentist,126.64109057688285,37.45605209140937,대한민국,KOR,KOR,인천광역시,미추홀구,,용현동,,낙섬중로,98,558-12,2022-08-16 16:52:33,"의료시설||병원||병원,의원||치과||치과-일반",False
91944,91945,4345697,송도이안치과의원,,Songdo Ian Dental Clinic,Professional and Other Places,Dentist,126.65374619620752,37.37485257157947,대한민국,KOR,KOR,인천광역시,연수구,,송도동,,송도문화로28번길,28,190-2,2022-08-16 16:52:33,"의료시설||병원||병원,의원||치과||치과-일반",False
92417,92418,1257767,김성기치과의원,,Kim Seonggi Dental Clinic,Professional and Other Places,Dentist,126.6977378481269,37.423600101013136,대한민국,KOR,KOR,인천광역시,연수구,,선학동,,학나래로6번길,16,412-6,2022-08-18 12:00:50,"의료시설||병원||병원,의원||치과||치과-일반",False
92500,92501,406268,다인치과의원,,Da Dental Clinic,Professional and Other Places,Dentist,126.71867565002988,37.485800317148176,대한민국,KOR,KOR,인천광역시,부평구,,부평동,,경인로,887,754-92,2022-08-18 12:00:50,"의료시설||병원||병원,의원||치과||치과-일반",False
92728,92729,5711190,송림치과의원,,Songlim Dental Clinic,Professional and Other Places,Dentist,126.64542142534587,37.476314299980565,대한민국,KOR,KOR,인천광역시,동구,,송림동,,송림로,97,50-24,2022-08-18 12:00:50,"의료시설||병원||병원,의원||치과||치과-일반",False
92848,92849,1254652,노블치과의원,,Noble Dental Clinic,Professional and Other Places,Dentist,126.66998060697888,37.59569208840213,대한민국,KOR,KOR,인천광역시,서구,,마전동,,완정로,35,1021-5,2022-08-08 10:29:42,"의료시설||병원||병원,의원||치과||치과-일반",False
93513,93514,1264844,신세계청원치과의원,,Shinsegae Cheongwon Dental Clinic,Professional and Other Places,Dentist,126.7031953255249,37.44344348243028,대한민국,KOR,KOR,인천광역시,남동구,,구월동,,인하로507번길,4,1475,2022-08-18 12:00:50,"의료시설||병원||병원,의원||치과||치과-일반",False
93604,93605,3127073,베스트치과의원,,Best Dental Clinic,Professional and Other Places,Dentist,126.7340285265188,37.517270040572406,대한민국,KOR,KOR,인천광역시,부평구,,삼산동,,평천로,394,426-7,2022-08-12 13:15:03,"의료시설||병원||병원,의원||치과||치과-일반",False
94003,94004,534873,이편한치과의원,,Lee Pyeon Han Dental Clinic ,Professional and Other Places,Dentist,126.74532662691392,37.555839314135206,대한민국,KOR,KOR,인천광역시,계양구,,박촌동,,장제로1009번길,2,52-8,2022-08-18 12:00:50,"의료시설||병원||병원,의원||치과||치과-일반",False
94139,94140,5717245,청라퍼스트치과의원,퍼스트치과의원,Cheongna First Dental Clinic,Professional and Other Places,Dentist,126.64490092999992,37.532071629999805,대한민국,KOR,KOR,인천광역시,서구,,청라동,,청라커낼로,264,157-14,2022-08-24 14:41:06,"의료시설||병원||병원,의원||치과||치과-일반",False
94178,94179,84184,이지부부치과의원,이지부부치과의원,Lee Ji-bu Dental Clinic,Professional and Other Places,Dentist,126.67933211802892,37.44852927551158,대한민국,KOR,KOR,인천광역시,미추홀구,,주안동,,미추홀대로,573,1462-15,2022-08-18 12:00:50,"의료시설||병원||병원,의원||치과||치과-일반",False
94423,94424,1008231,유승원치과의원,,Yoo Seung-won Dental Clinic,Professional and Other Places,Dentist,126.73358832983288,37.46048047701068,대한민국,KOR,KOR,인천광역시,남동구,,만수동,,만수로,47,72-38,2022-08-18 12:00:50,"의료시설||병원||병원,의원||치과||치과-일반",False
94624,94625,1871012,이튼치과의원,,Eaton Dental Clinic,Professional and Other Places,Dentist,126.6978386603089,37.59383762455452,대한민국,KOR,KOR,인천광역시,서구,,원당동,,원당대로,865,824-10,2022-08-18 12:00:50,"의료시설||병원||병원,의원||치과||치과-일반",False
94696,94697,856312,강치과의원,,Kang Dental Clinic,Professional and Other Places,Dentist,126.72724271438393,37.5181620507266,대한민국,KOR,KOR,인천광역시,부평구,,갈산동,,주부토로,260,73-9,2022-05-01 12:37:48,"의료시설||병원||병원,의원||치과||치과-일반",False
94872,94873,27196568,이상호치과의원,,Sangho Lee Dental Clinic,Professional and Other Places,Dentist,126.67609204497572,37.40507873275101,대한민국,KOR,KOR,인천광역시,연수구,,동춘동,,원인재로,56,928,2022-08-12 13:15:03,"의료시설||병원||병원,의원||치과||치과-일반",False
95020,95021,3807754,튼튼아이치과의원,,Strong Eye Dental Clinic,Professional and Other Places,Dentist,126.71449209999996,37.4560624999998,대한민국,KOR,KOR,인천광역시,남동구,,구월동,,구월로,212,23,2022-09-06 15:18:26,"의료시설||병원||병원,의원||치과||치과-일반",False
95192,95193,20036675,건플란트치과의원,,Gun Plant Dental Clinic,Professional and Other Places,Dentist,126.49183299999984,37.63910699999988,대한민국,KOR,KOR,인천광역시,강화군,,길상면,온수리,온수길,23,544-17,2022-08-16 16:52:33,"의료시설||병원||병원,의원||치과||치과-일반",False
95224,95225,839293,오승훈치과의원,,Seunghoon Oh Dental Clinic,Professional and Other Places,Dentist,126.67335545341588,37.51946925339109,대한민국,KOR,KOR,인천광역시,서구,,가정동,,가정로,388,504-8,2022-08-18 12:00:50,"의료시설||병원||병원,의원||치과||치과-일반",False
95313,95314,511302,허브치과의원,,Herb Dental Clinic,Professional and Other Places,Dentist,126.73217867407294,37.45961767396867,대한민국,KOR,KOR,인천광역시,남동구,,만수동,,만수로,31-1,868-48,2022-08-18 12:00:50,"의료시설||병원||병원,의원||치과||치과-일반",False
95357,95358,3134055,연희보스톤치과의원,보스톤치과의원,Yeonhee Boston Dental Clinic,Professional and Other Places,Dentist,126.6759494011399,37.54405376536998,대한민국,KOR,KOR,인천광역시,서구,,심곡동,,탁옥로,55,247-10,2022-08-18 12:00:50,"의료시설||병원||병원,의원||치과||치과-일반",False
95519,95520,5606752,부개연세치과의원,,Bugae Yonsei Dental Clinic,Professional and Other Places,Dentist,126.73943149558394,37.50362934580941,대한민국,KOR,KOR,인천광역시,부평구,,부개동,,길주남로,158,498-7,2022-09-06 15:18:26,"의료시설||병원||병원,의원||치과||치과-일반",False
95646,95647,582585,센트럴청원치과의원,맨하탄치과,Central Cheongwon Dental Clinic,Professional and Other Places,Dentist,126.70159389999993,37.443595699999776,대한민국,KOR,KOR,인천광역시,남동구,,구월동,,인하로,497-5,1469-1,2022-08-16 16:52:33,"의료시설||병원||병원,의원||치과||치과-일반",False
95675,95676,4336117,서울리더스치과의원,,Seoul Leaders Dental Clinic ,Professional and Other Places,Dentist,126.67499337068888,37.565588288589616,대한민국,KOR,KOR,인천광역시,서구,,검암동,,승학로,497,598-2,2022-08-16 16:52:33,"의료시설||병원||병원,의원||치과||치과-일반",False
95838,95839,929072,참고은치과의원,,Reference Eun Dental Clinic,Professional and Other Places,Dentist,126.6714679755709,37.49593294557438,대한민국,KOR,KOR,인천광역시,서구,,가좌동,,가정로,127,139-11,2022-08-18 12:00:50,"의료시설||병원||병원,의원||치과||치과-일반",False
95912,95913,27330226,리더S탑치과의원,,Leader S Top Dental Clinic,Professional and Other Places,Dentist,126.67003179999992,37.522679999999816,대한민국,KOR,KOR,인천광역시,서구,,가정동,,,,478-31,2022-09-06 15:18:26,"의료시설||병원||병원,의원||치과||치과-일반",False
96325,96326,606518,미소하나치과의원,,Smile Hana Dental Clinic,Professional and Other Places,Dentist,126.74910242784594,37.43853654780737,대한민국,KOR,KOR,인천광역시,남동구,,서창동,,매소홀로,1137,548-8,2022-08-18 12:00:50,"의료시설||병원||병원,의원||치과||치과-일반",False
96410,96411,4326780,서울나란이치과의원,,Seoul Naran Dental Clinic,Professional and Other Places,Dentist,126.70270539999996,37.4438996999998,대한민국,KOR,KOR,인천광역시,남동구,,구월동,,인하로507번길,9,1471-1,2022-08-30 9:43:30,"의료시설||병원||병원,의원||치과||치과-일반",False
97577,97578,587702,최길수치과의원,,Gilsoo Choi Dental Clinic,Professional and Other Places,Dentist,126.6786709411579,37.45835371946188,대한민국,KOR,KOR,인천광역시,미추홀구,,주안동,,경인로,348,505-6,2022-08-18 12:00:50,"의료시설||병원||병원,의원||치과||치과-일반",False
97723,97724,3253357,에코올리브치과의원,,Eco Olive Dental Clinic,Professional and Other Places,Dentist,126.72655462817292,37.39181524542705,대한민국,KOR,KOR,인천광역시,남동구,,논현동,,에코중앙로156번길,5-15,772-8,2022-05-01 12:37:48,"의료시설||병원||병원,의원||치과||치과-일반",False
97786,97787,4349880,도림열린치과의원,,Dorim Open Dental Clinic,Professional and Other Places,Dentist,126.72907718336393,37.41919164165287,대한민국,KOR,KOR,인천광역시,남동구,,도림동,,논고개로,325,663-6,2022-08-16 16:52:33,"의료시설||병원||병원,의원||치과||치과-일반",False
97916,97917,1100268,남부치과의원,남부치과의원,Southern Dental Clinic,Professional and Other Places,Dentist,126.72290670024688,37.489072796364006,대한민국,KOR,KOR,인천광역시,부평구,,부평동,,남부역로20번길,27,734-1,2022-08-18 12:00:50,"의료시설||병원||병원,의원||치과||치과-일반",False
98090,98091,580597,이편한치과의원,,Lee Pyeon Han Dental Clinic ,Professional and Other Places,Dentist,126.67074083510788,37.51008327791139,대한민국,KOR,KOR,인천광역시,서구,,석남동,,신석로,79,477,2022-08-18 12:00:50,"의료시설||병원||병원,의원||치과||치과-일반",False
98111,98112,27140232,청라우림치과의원,,Cheonglaurim Dental Clinic,Professional and Other Places,Dentist,126.65027659557185,37.53390372836499,대한민국,KOR,KOR,인천광역시,서구,,청라동,,중봉대로,610,162-2,2022-08-16 16:52:33,"의료시설||병원||병원,의원||치과||치과-일반",False
98423,98424,229448,이-바른치과의원,,E-Barun Dental Clinic,Professional and Other Places,Dentist,126.7307622829329,37.50442171682659,대한민국,KOR,KOR,인천광역시,부평구,,부평동,,장제로,211,10-523,2022-08-18 12:00:50,"의료시설||병원||병원,의원||치과||치과-일반",False
98569,98570,872200,동아치과병원,동아치과의원,Dong-A Dental Hospital,Professional and Other Places,Dentist,126.6923799393769,37.45797131203748,대한민국,KOR,KOR,인천광역시,미추홀구,,주안동,,구월로,17,1586-14,2022-08-18 12:00:50,"의료시설||병원||병원,의원||치과||치과-일반",False
98759,98760,1266240,정광수치과의원,,Jung Kwang Dental Clinic,Professional and Other Places,Dentist,126.73366543008996,37.45543923178949,대한민국,KOR,KOR,인천광역시,남동구,,만수동,,백범로124번길,7,40,2022-08-12 13:15:03,"의료시설||병원||병원,의원||치과||치과-일반",False
